success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,condition,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number
,instructions,8,518316,0.0-4.0-4.0-1.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2698.5999999046326}]",2698.79999995232,"","",,"","","","","",,,,,
,findSquares,9,534754,0.0-4.0-4.0-0.1,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [2, 4, 4, 3, 4, 5, 1, 3, 5, 5, 3, 3, 4, 3], 'j': [3, 4, 2, 1, 0, 0, 3, 2, 4, 5, 5, 4, 3, 3], 't': [2289.7000000476837, 3752.0999999046326, 4287.200000047684, 5176.900000095367, 5822.099999904633, 7940.099999904633, 9663.099999904633, 10475.099999904633, 11252.099999904633, 11647.299999952316, 11993.299999952316, 12841.5, 13991.200000047684, 14432.099999904633], 'hit': ['1', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'white', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['black', 'unknown', 'unknown', 'unknown', 'white', 'black']]",14,0,19,,2
,instructions,10,537608,0.0-4.0-4.0-1.1,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2854}]",2854.29999995232,"","",,"","","","","",,,,,
,findSquares,11,554002,0.0-4.0-4.0-0.2,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 3, 2, 2, 4, 3, 3, 5, 0, 3, 4, 3, 2, 1], 'j': [5, 4, 2, 4, 3, 3, 5, 4, 2, 2, 1, 1, 3, 3], 't': [1489.1999998092651, 2452.199999809265, 3534.0999999046326, 4785.099999904633, 6416.199999809265, 7589.099999904633, 8226, 8900.199999809265, 9568.899999856949, 11231, 12439.899999856949, 13341, 14161.899999856949, 14392.399999856949], 'hit': ['0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '1', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'white', 'unknown'], ['unknown', 'black', 'white', 'white', 'black', 'white'], ['unknown', 'black', 'unknown', 'white', 'black', 'white'], ['unknown', 'black', 'unknown', 'unknown', 'black', 'unknown']]",14,0,19,,3
,instructions,12,554910,0.0-4.0-4.0-1.2,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":907.7999999523163}]",908,"","",,"","","","","",,,,,
,findSquares,13,570718,0.0-4.0-4.0-0.3,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [3, 5, 4, 4, 0, 0, 1, 0, 3, 3], 'j': [4, 4, 5, 1, 0, 4, 4, 3, 5, 0], 't': [4527.100000143051, 5307, 6717.700000047684, 7389, 9189.900000095367, 9914.600000143051, 10911, 11699.100000143051, 12914.799999952316, 13799.799999952316], 'hit': ['0', '0', '1', '1', '1', '1', '0', '0', '1', '1'], 'b': []}","[['black', 'black', 'unknown', 'white', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'white', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'unknown', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'white', 'unknown']]",10,0,22,,4
,instructions,14,572776,0.0-4.0-4.0-1.3,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2057.2000000476837}]",2057.29999995232,"","",,"","","","","",,,,,
,instructions,15,581040,0.0-4.0-5.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":8263.299999952316}]",8263.39999985695,"","",,"","","","","",,,,,
,instructions,16,628007,0.0-4.0-6.0-0.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":5510.300000190735},{""""page_index"""":1,""""viewing_time"""":26724.799999952316},{""""page_index"""":2,""""viewing_time"""":3416.899999856949},{""""page_index"""":3,""""viewing_time"""":11315}]",46967.1000001431,"","",,"","","","","",,,,,
,survey-multi-choice,17,633272,0.0-4.0-6.0-1.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"",5264.29999995232,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,18,642477,0.0-4.0-7.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":9204.099999904633}]",9204.29999995232,"","",,"","","","","",,,,,
,findSquares,19,663366,0.0-4.0-8.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [2, 2, 1, 0, 0, 3, 4, 4, 0, 0, 0, 1, 1, 2, 2, 2, 4, 5, 5, 3], 'j': [5, 4, 4, 4, 5, 4, 4, 5, 2, 1, 0, 0, 2, 2, 1, 0, 1, 0, 1, 0], 't': [1420.3000001907349, 3037.7000000476837, 4842.400000095367, 5108.600000143051, 5420.5, 6069.600000143051, 6376.400000095367, 6953.300000190735, 10113.400000095367, 10354.400000095367, 10580.300000190735, 10870.400000095367, 12173.300000190735, 12491.600000143051, 12738.200000047684, 13123.300000190735, 13836.200000047684, 16421.200000047684, 16678.300000190735, 18884.10000014305], 'hit': ['0', '0', '1', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1'], 'b': []}","[['white', 'white', 'white', 'unknown', 'white', 'white'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'white', 'white', 'unknown', 'white', 'white'], ['black', 'unknown', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",20,0,12,,1
,survey-multi-choice,20,678017,0.0-4.0-9.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"",14650.5,"{""""Q0"""":""""... <b>fewer</b> white cards""""}",[0],,estimate,"","","","",,,,,
,survey-text,21,680363,0.0-4.0-10.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"",2344.40000009537,"{""""worker_comments"""":""""""""}","",,"","","","","",,,,,
,instructions,22,687250,0.0-4.0-11.0,6978f7723afd6296bd3c6be6,695f8f96209430db0b206348,69791a7ced7e3f0f2301938a,372,1,TRUE,1,TRUE,Player 372,69,symmetric,"[{""""page_index"""":0,""""viewing_time"""":6886.100000143051}]",6886.29999995232,"","",,"","","","","",,,,,
1,fullscreen,0,4852,0.0-0.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",,"","",,"","","","","",,,,,
,instructions,1,59294,0.0-1.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":16873.60000000894},{""""page_index"""":1,""""viewing_time"""":15034.70000000298},{""""page_index"""":2,""""viewing_time"""":10924.09999999404},{""""page_index"""":3,""""viewing_time"""":5087.70000000298},{""""page_index"""":4,""""viewing_time"""":6518.0999999940395}]",54439.8000000119,"","",,"","","","","",,,,,
,survey-multi-choice,2,89893,0.0-2.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",30594.200000003,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,95215,0.0-4.0-0.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":5320.70000000298}]",5321,"","",,"","","","","",,,,,
,findSquares,4,118079,0.0-4.0-1.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 0, 0, 0, 2, 1, 2, 1, 3, 0, 2, 1], 'j': [1, 1, 2, 0, 1, 2, 0, 3, 2, 3, 3, 0], 't': [2800.7999999970198, 4990.0999999940395, 5998.899999991059, 8012.5, 9309.79999999702, 10729.39999999106, 13602.29999999702, 14609.59999999404, 17780.20000000298, 18916, 19985.20000000298, 20848.59999999404], 'hit': ['1', '0', '0', '0', '1', '1', '1', '1', '0', '0', '1', '1'], 'b': []}","[['white', 'white', 'white', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['unknown', 'unknown', 'white', 'unknown']]",12,0,3,,
,instructions,5,123262,0.0-4.0-2.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":5182.5}]",5183,"","",,"","","","","",,,,,
,instructions,6,146503,0.0-4.0-3.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":21042.79999999702},{""""page_index"""":1,""""viewing_time"""":2195.7000000029802}]",23239,"","",,"","","","","",,,,,
,findSquares,7,177173,0.0-4.0-4.0-0.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 2, 2, 1, 0, 0, 1, 4, 5, 3, 4, 3, 4, 3, 4], 'j': [4, 5, 1, 2, 0, 1, 0, 1, 1, 1, 2, 0, 5, 4, 4], 't': [1979.1000000089407, 3752.4000000059605, 7696.4000000059605, 8851, 10519.5, 11275.800000011921, 12150.20000000298, 14442.10000000894, 16612, 18027.90000000596, 19031.20000000298, 21054.70000000298, 26528.60000000894, 27738.80000001192, 28647.30000001192], 'hit': ['1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '1'], 'b': []}","[['white', 'white', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",15,0,17,,1
,instructions,8,182548,0.0-4.0-4.0-1.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":5373.0999999940395}]",5373.69999998808,"","",,"","","","","",,,,,
,findSquares,9,221376,0.0-4.0-4.0-0.1,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 4, 5, 4, 4, 4, 1, 2, 0, 1, 0, 2, 1, 3, 3, 2, 3, 3, 5, 5, 3, 3], 'j': [1, 0, 4, 3, 5, 2, 3, 3, 3, 1, 2, 2, 5, 3, 1, 1, 2, 0, 0, 2, 5, 4], 't': [3549.5, 4676.4000000059605, 6226, 8685.40000000596, 9934.09999999404, 11520.59999999404, 14032.79999999702, 14812.90000000596, 16008.40000000596, 17476.5, 18445, 19176, 22260.29999999702, 24300.5, 26639.5, 29472, 30408.59999999404, 31303.5, 33063.59999999404, 33847.90000000596, 35914.79999999702, 36816.79999999702], 'hit': ['1', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'unknown', 'white'], ['unknown', 'white', 'black', 'white', 'unknown', 'unknown'], ['white', 'black', 'white', 'white', 'black', 'white'], ['white', 'black', 'white', 'white', 'black', 'black'], ['white', 'black', 'white', 'unknown', 'black', 'unknown']]",22,0,11,,9
,instructions,10,225166,0.0-4.0-4.0-1.1,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":3788.8999999910593}]",3789.59999999404,"","",,"","","","","",,,,,
,findSquares,11,250773,0.0-4.0-4.0-0.2,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [1, 3, 3, 2, 5, 4, 4, 3, 5, 4, 3, 5, 3, 2, 5, 3, 2], 'j': [2, 2, 1, 1, 1, 2, 0, 0, 0, 4, 5, 5, 4, 5, 4, 3, 3], 't': [2045.7000000029802, 2860, 4708.5, 5504.70000000298, 7465.9000000059605, 8187.20000000298, 9065.70000000298, 10601.20000000298, 11332.29999999702, 13087.29999999702, 13970.20000000298, 14715, 19791.40000000596, 20685.59999999404, 21489.5, 22894.40000000596, 23591.09999999404], 'hit': ['0', '1', '0', '1', '0', '0', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['unknown', 'black', 'black', 'black', 'unknown', 'white'], ['white', 'white', 'black', 'white', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'white', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",17,0,16,,8
,instructions,12,253326,0.0-4.0-4.0-1.2,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":2551.5999999940395}]",2552.39999999106,"","",,"","","","","",,,,,
,findSquares,13,268880,0.0-4.0-4.0-0.3,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",,"","",,non-pretend,"[['1', '1', '1', '0', '0', '1'], ['0', '0', '0', '0', '0', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '1', '0'], ['1', '1', '0', '1', '1', '0'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [0, 1, 0, 1, 0, 1, 2, 3, 4, 4, 4], 'j': [0, 1, 2, 5, 4, 4, 5, 4, 3, 2, 1], 't': [2443, 3307.7999999970198, 4002.1000000089407, 6790.9000000059605, 7358.4000000059605, 8347, 9274.79999999702, 10407, 11151.10000000894, 12156.10000000894, 13539.5], 'hit': ['1', '0', '1', '1', '0', '0', '0', '1', '1', '0', '1'], 'b': []}","[['black', 'black', 'black', 'unknown', 'white', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'white', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'black', 'unknown'], ['black', 'black', 'white', 'black', 'black', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",11,0,21,,10
,instructions,14,271130,0.0-4.0-4.0-1.3,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":2249}]",2249.5,"","",,"","","","","",,,,,
,instructions,15,274901,0.0-4.0-5.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":3769.6000000089407}]",3770.30000001192,"","",,"","","","","",,,,,
,instructions,16,305684,0.0-4.0-6.0-0.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":5348.29999999702},{""""page_index"""":1,""""viewing_time"""":7932.100000008941},{""""page_index"""":2,""""viewing_time"""":2260},{""""page_index"""":3,""""viewing_time"""":15240}]",30781.299999997,"","",,"","","","","",,,,,
,survey-multi-choice,17,310486,0.0-4.0-6.0-1.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",4798.20000000298,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,18,314851,0.0-4.0-7.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":4362.0999999940395}]",4363,"","",,"","","","","",,,,,
,findSquares,19,338379,0.0-4.0-8.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [0, 2, 1, 1, 2, 2, 1, 0, 1, 4, 3, 3, 4, 4, 4], 'j': [1, 1, 0, 2, 4, 5, 4, 5, 3, 5, 1, 0, 1, 2, 4], 't': [5060, 6260.9000000059605, 7676.800000011921, 8780.70000000298, 10328.10000000894, 11350.40000000596, 12709.10000000894, 13600.20000000298, 15041, 16185.5, 17339.80000001192, 18003.5, 18655.90000000596, 20471.60000000894, 21518.90000000596], 'hit': ['0', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '1', '1', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'white', 'white'], ['black', 'white', 'unknown', 'unknown', 'unknown', 'black'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",15,0,17,,1
,survey-multi-choice,20,348502,0.0-4.0-9.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",10121.5,"{""""Q0"""":""""... <b>fewer</b> white cards""""}",[0],,estimate,"","","","",,,,,
,survey-text,21,380056,0.0-4.0-10.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"",31547.5,"{""""worker_comments"""":""""I don't think anyone will remember all the original clicks they made for the first one, but that was interesting!""""}","",,"","","","","",,,,,
,instructions,22,389308,0.0-4.0-11.0,6978f7723afd6296bd3c6be6,6978cdf7ad5ffe187f9d783f,69791aa8cf6eb536038d5d16,374,1,TRUE,1,TRUE,Player 374,65,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":9250.60000000894}]",9251.29999999702,"","",,"","","","","",,,,,
1,fullscreen,0,11077,0.0-0.0,6978e2c4a85900adb2413461,581ccd016c73180001fa5b2a,6978ebd72d6036f921d63dd1,125,1,TRUE,1,TRUE,Player 125,68,symmetric,"",,"","",,"","","","","",,,,,
,instructions,1,90612,0.0-1.0,6978e2c4a85900adb2413461,581ccd016c73180001fa5b2a,6978ebd72d6036f921d63dd1,125,1,TRUE,1,TRUE,Player 125,68,symmetric,"[{""""page_index"""":0,""""viewing_time"""":15877.399999976158},{""""page_index"""":1,""""viewing_time"""":13205.199999928474},{""""page_index"""":2,""""viewing_time"""":7262},{""""page_index"""":3,""""viewing_time"""":6018.100000023842},{""""page_index"""":4,""""viewing_time"""":37168}]",79531.5,"","",,"","","","","",,,,,
,survey-multi-choice,2,99961,0.0-2.0,6978e2c4a85900adb2413461,581ccd016c73180001fa5b2a,6978ebd72d6036f921d63dd1,125,1,TRUE,1,TRUE,Player 125,68,symmetric,"",9345,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,102945,0.0-4.0-0.0,6978e2c4a85900adb2413461,581ccd016c73180001fa5b2a,6978ebd72d6036f921d63dd1,125,1,TRUE,1,TRUE,Player 125,68,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2982.100000023842}]",2982.5,"","",,"","","","","",,,,,
,findSquares,4,117139,0.0-4.0-1.0,6978e2c4a85900adb2413461,581ccd016c73180001fa5b2a,6978ebd72d6036f921d63dd1,125,1,TRUE,1,TRUE,Player 125,68,symmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [2, 1, 1, 1, 2, 2, 1], 'j': [1, 2, 1, 0, 0, 3, 3], 't': [1985.3000000715256, 5822.399999976158, 6804.100000023842, 8489.300000071526, 9994.100000023842, 11458.399999976158, 12186.899999976158], 'hit': ['1', '1', '1', '1', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown']]",7,0,8,,
,instructions,5,121760,0.0-4.0-2.0,6978e2c4a85900adb2413461,581ccd016c73180001fa5b2a,6978ebd72d6036f921d63dd1,125,1,TRUE,1,TRUE,Player 125,68,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4619.400000095367}]",4619.80000007153,"","",,"","","","","",,,,,
,instructions,6,172681,0.0-4.0-3.0,6978e2c4a85900adb2413461,581ccd016c73180001fa5b2a,6978ebd72d6036f921d63dd1,125,1,TRUE,1,TRUE,Player 125,68,symmetric,"[{""""page_index"""":0,""""viewing_time"""":47527},{""""page_index"""":1,""""viewing_time"""":3392.2999999523163}]",50919.6000000238,"","",,"","","","","",,,,,
