success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number,white_cards_reported
1,fullscreen,0,9483,0.0-0.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",,"","",,"","","","","",,,,,,
,instructions,1,27365,0.0-1.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":1834.7999999970198},{""""page_index"""":1,""""viewing_time"""":648.2000000029802},{""""page_index"""":2,""""viewing_time"""":651.4000000059605},{""""page_index"""":3,""""viewing_time"""":600},{""""page_index"""":4,""""viewing_time"""":6804.199999988079},{""""page_index"""":3,""""viewing_time"""":3216.300000011921},{""""page_index"""":4,""""viewing_time"""":4120.199999988079}]",17876.299999997,"","",,"","","","","",,,,,,
,survey-multi-choice,2,32889,0.0-2.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",5520.90000000596,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,34224,0.0-4.0-0.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":1334.2000000029802}]",1334.70000000298,"","",,"","","","","",,,,,,
,findSquares,4,51961,0.0-4.0-1.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",,"","",,"","[['0', '0', '1', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '0'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 1, 2, 3, 2, 1, 0, 0, 1, 2], 'j': [2, 1, 1, 2, 3, 3, 2, 1, 0, 0], 't': [5086.5, 7171, 8062.79999999702, 9263, 10191, 11239.5, 12472.20000000298, 13599.29999999702, 14686.29999999702, 15711.40000000596], 'hit': ['1', '1', '1', '0', '0', '1', '1', '0', '1', '1'], 'b': []}","[['unknown', 'white', 'black', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'white'], ['unknown', 'unknown', 'white', 'unknown']]",10,0,5,,,
,instructions,5,56208,0.0-4.0-2.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":4245.70000000298}]",4246.20000000298,"","",,"","","","","",,,,,,
,instructions,6,63177,0.0-4.0-3.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":5626.79999999702},{""""page_index"""":1,""""viewing_time"""":1339.9000000059605}]",6967.29999999702,"","",,"","","","","",,,,,,
,findSquares,7,81759,0.0-4.0-4.0-0.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [4, 4, 3, 3, 0, 1, 1, 4, 5, 5, 3, 3, 0], 'j': [3, 5, 4, 5, 4, 4, 5, 1, 0, 1, 0, 1, 0], 't': [1412.7999999970198, 2452, 3284.2000000029802, 3955.2999999970198, 5188.29999999702, 6076.20000000298, 11175.79999999702, 12494.5, 13132.29999999702, 13756.40000000596, 14886.5, 15629, 16564.60000000894], 'hit': ['0', '1', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '1'], 'b': []}","[['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'white', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",13,0,19,,4,
,instructions,8,83752,0.0-4.0-4.0-1.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":1992.2000000029802}]",1992.70000000298,"","",,"","","","","",,,,,,
,findSquares,9,100863,0.0-4.0-4.0-0.1,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [2, 1, 3, 5, 5, 4, 4, 3, 5, 2, 3, 1, 3, 4, 5], 'j': [3, 2, 2, 1, 2, 0, 4, 5, 5, 1, 1, 3, 3, 2, 0], 't': [1384.2000000029802, 2348, 3067.9000000059605, 4125.4000000059605, 4788.100000008941, 5948.79999999702, 7060.70000000298, 7838.100000008941, 8453.10000000894, 9886.10000000894, 10604.40000000596, 12038.29999999702, 12924.40000000596, 13764.20000000298, 15100.10000000894], 'hit': ['1', '0', '1', '0', '0', '1', '0', '1', '1', '1', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'black', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'white', 'unknown', 'black'], ['black', 'black', 'white', 'unknown', 'white', 'black'], ['black', 'white', 'white', 'unknown', 'unknown', 'black']]",15,0,18,,8,
,instructions,10,102689,0.0-4.0-4.0-1.1,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":1824.5}]",1825,"","",,"","","","","",,,,,,
,findSquares,11,121004,0.0-4.0-4.0-0.2,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '1'], ['1', '1', '1', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 2, 2, 4, 5, 5, 4, 4, 4, 3, 2, 1, 0, 0, 1, 2, 3, 3, 3, 5, 4], 'j': [2, 1, 0, 1, 1, 0, 5, 3, 4, 4, 5, 4, 5, 4, 0, 2, 1, 2, 0, 2, 2], 't': [1204.7999999970198, 1797.5999999940395, 2789.199999988079, 3636.699999988079, 4717.399999991059, 5437.5, 6445.199999988079, 6957.699999988079, 7438.199999988079, 8045.5999999940395, 8757.39999999106, 9564.59999999404, 10084.89999999106, 10797.199999988079, 11996.79999999702, 12975.59999999404, 13644.699999988079, 14277.29999999702, 14796.79999999702, 15829.89999999106, 16301], 'hit': ['0', '1', '0', '1', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'white', 'white'], ['white', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'black', 'white', 'unknown', 'unknown', 'white'], ['white', 'white', 'white', 'unknown', 'white', 'black'], ['black', 'black', 'black', 'white', 'black', 'black'], ['white', 'white', 'white', 'unknown', 'unknown', 'unknown']]",21,0,11,,7,
,instructions,12,123072,0.0-4.0-4.0-1.2,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":2066.8999999910593}]",2067.5,"","",,"","","","","",,,,,,
,findSquares,13,142392,0.0-4.0-4.0-0.3,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 5, 1, 0, 0, 2, 2, 1, 4, 5, 5, 4, 4, 3, 3, 3, 2, 1, 2, 4, 5, 5, 3], 'j': [5, 5, 3, 2, 3, 1, 2, 1, 2, 2, 0, 1, 0, 1, 2, 0, 0, 0, 3, 3, 3, 4, 4], 't': [1237.3999999910593, 1885.8999999910593, 2925.699999988079, 3749.2999999970198, 4276.699999988079, 5038, 5445.899999991059, 5860.899999991059, 6860.5999999940395, 7428.79999999702, 8126.79999999702, 8652.29999999702, 9189.699999988079, 10392.79999999702, 11015.199999988079, 11773.199999988079, 12498.29999999702, 13421.09999999404, 14461.39999999106, 15437, 16093.29999999702, 16504.59999999404, 17309.19999998808], 'hit': ['1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['white', 'white', 'black', 'black', 'unknown', 'unknown'], ['white', 'white', 'black', 'white', 'unknown', 'unknown'], ['white', 'black', 'white', 'unknown', 'black', 'unknown'], ['white', 'black', 'white', 'white', 'black', 'black'], ['white', 'black', 'white', 'white', 'black', 'white']]",23,0,10,,9,
,instructions,14,144104,0.0-4.0-4.0-1.3,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":1710.9000000059605}]",1711.40000000596,"","",,"","","","","",,,,,,
,instructions,15,146688,0.0-4.0-5.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":2582.2999999970198}]",2582.89999999106,"","",,"","","","","",,,,,,
,instructions,16,166756,0.0-4.0-6.0-0.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":2806.8999999910593},{""""page_index"""":1,""""viewing_time"""":3960.4000000059605},{""""page_index"""":2,""""viewing_time"""":4807.70000000298},{""""page_index"""":3,""""viewing_time"""":8491.79999999702}]",20067.599999994,"","",,"","","","","",,,,,,
,survey-multi-choice,17,178690,0.0-4.0-6.0-1.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",11931.099999994,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,,
,survey-html-form,18,189898,0.0-4.0-7.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",11205.099999994,"{""""white_count"""":""""5""""}","",,white_card_report,"","","","",,,,,,5
,instructions,19,194340,0.0-4.0-8.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":4440.399999991059}]",4440.89999999106,"","",,"","","","","",,,,,,
,findSquares,20,220079,0.0-4.0-9.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",,"","",,memory,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [0, 1, 0, 4, 5, 5, 4, 4, 1, 1, 0, 0, 3, 3, 4, 1, 2, 3, 3, 5, 5, 5, 5, 3], 'j': [2, 1, 0, 1, 1, 0, 3, 5, 4, 5, 3, 4, 4, 3, 2, 0, 0, 0, 1, 3, 2, 4, 5, 5], 't': [2705.2000000029802, 3464.2000000029802, 4477.5, 5814.79999999702, 6736.899999991059, 7581.29999999702, 8728.59999999404, 9517.5, 11309.5, 12465, 13348.89999999106, 13891.29999999702, 15053.09999999404, 15774.70000000298, 16512.09999999404, 17765, 18668.89999999106, 19281.39999999106, 19766.79999999702, 21038, 21536.89999999106, 22238, 23030.20000000298, 23728.70000000298], 'hit': ['0', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1'], 'b': []}","[['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'white', 'unknown', 'white', 'white', 'black'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'white', 'white', 'white', 'white']]",24,0,8,,4,
,survey-text,21,221841,0.0-4.0-10.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"",1755.09999999404,"{""""worker_comments"""":""""""""}","",,"","","","","",,,,,,
,instructions,22,224444,0.0-4.0-11.0,6851d3836698db9d924a5473,68449da32e22baf3ef4736cc,6851d6fb56ed3cf018646a4d,32,1,TRUE,1,TRUE,Player 32,58,"[{""""page_index"""":0,""""viewing_time"""":2602.0999999940395}]",2602.5,"","",,"","","","","",,,,,,
1,fullscreen,0,2897,0.0-0.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",,"","",,"","","","","",,,,,,
,instructions,1,254295,0.0-1.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":41927.5},{""""page_index"""":1,""""viewing_time"""":26901.400000035763},{""""page_index"""":2,""""viewing_time"""":103986.89999997616},{""""page_index"""":3,""""viewing_time"""":16050.300000011921},{""""page_index"""":4,""""viewing_time"""":62535.5}]",251402.600000024,"","",,"","","","","",,,,,,
,survey-multi-choice,2,275649,0.0-2.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",21351.6000000238,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,283728,0.0-4.0-0.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":8078.100000023842}]",8078.60000002384,"","",,"","","","","",,,,,,
,findSquares,4,319100,0.0-4.0-1.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",,"","",,"","[['0', '0', '1', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '0'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [0, 0, 0, 0, 1, 3, 2, 1, 1, 1, 2, 2], 'j': [0, 3, 2, 1, 2, 2, 3, 3, 1, 0, 0, 1], 't': [18660.599999964237, 21209.799999952316, 22610.19999998808, 24193.19999998808, 25609.69999998808, 26959.899999976158, 28059.299999952316, 28943.69999998808, 30210, 31310.299999952316, 32476.5, 33360.09999996424], 'hit': ['0', '0', '1', '0', '1', '0', '0', '1', '1', '1', '1', '1'], 'b': []}","[['white', 'white', 'black', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'white'], ['unknown', 'unknown', 'white', 'unknown']]",12,0,3,,,
,instructions,5,330329,0.0-4.0-2.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":11228.199999988079}]",11228.6999999881,"","",,"","","","","",,,,,,
,instructions,6,405846,0.0-4.0-3.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":65234.10000002384},{""""page_index"""":1,""""viewing_time"""":10283.199999988079}]",75517.6999999881,"","",,"","","","","",,,,,,
,findSquares,7,473801,0.0-4.0-4.0-0.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 1, 4, 5, 3, 2, 4, 1, 4, 2, 2, 0, 0, 1, 4, 0, 3, 3], 'j': [2, 0, 1, 1, 4, 5, 5, 4, 4, 4, 1, 5, 4, 3, 3, 0, 1, 0], 't': [3547.5, 5213.899999976158, 8647.199999988079, 10014.199999988079, 12130.5, 13314.199999988079, 14697.099999964237, 17647.5, 33481.5, 38481.5, 43298, 48681.89999997616, 49715.09999996424, 50915.39999997616, 55965.299999952316, 58832.299999952316, 65099.299999952316, 65949.19999998808], 'hit': ['0', '1', '1', '0', '0', '0', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['white', 'unknown', 'unknown', 'unknown', 'white', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'white', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'white', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",18,0,14,,1,
,instructions,8,481679,0.0-4.0-4.0-1.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":7877.199999988079}]",7877.69999998808,"","",,"","","","","",,,,,,
,findSquares,9,515067,0.0-4.0-4.0-0.1,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [4, 4, 1, 5, 4, 5, 4, 5, 2, 2, 3, 3, 3, 5, 3], 'j': [3, 5, 3, 0, 1, 2, 2, 5, 3, 2, 5, 3, 4, 4, 1], 't': [6445.400000035763, 7612, 10061.700000047684, 12245.5, 13278.900000035763, 14978.800000011921, 15945.600000023842, 17778.80000001192, 19628.900000035763, 20695.400000035763, 23880.30000001192, 24712.600000023842, 25512.80000001192, 27579.5, 31379], 'hit': ['0', '1', '1', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'white', 'unknown', 'unknown'], ['unknown', 'black', 'unknown', 'white', 'black', 'white'], ['unknown', 'black', 'white', 'white', 'black', 'black'], ['white', 'black', 'white', 'unknown', 'black', 'white']]",15,0,18,,9,
,instructions,10,527097,0.0-4.0-4.0-1.1,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":12029}]",12029.6999999881,"","",,"","","","","",,,,,,
,findSquares,11,578005,0.0-4.0-4.0-0.2,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [4, 4, 2, 2, 5, 3, 2, 2, 3, 5, 5, 3, 2, 5, 4, 3, 1, 1, 1, 3, 3], 'j': [2, 0, 3, 1, 5, 5, 4, 0, 1, 1, 0, 0, 5, 4, 4, 4, 3, 2, 1, 3, 2], 't': [2947.300000011921, 4012.899999976158, 6213.199999988079, 7496.199999988079, 11546.5, 15996.5, 18730.80000001192, 26196.899999976158, 27680.600000023842, 32397.30000001192, 33247.19999998808, 35964, 38231.19999998808, 40514, 41481.39999997616, 42181.10000002384, 45681.30000001192, 46297.80000001192, 46964.60000002384, 48282.19999998808, 48914.80000001192], 'hit': ['0', '1', '1', '1', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'white', 'white', 'white', 'unknown', 'unknown'], ['white', 'black', 'black', 'black', 'white', 'white'], ['white', 'white', 'black', 'white', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'white', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",21,0,12,,8,
,instructions,12,581300,0.0-4.0-4.0-1.2,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":3294.300000011921}]",3295.20000004768,"","",,"","","","","",,,,,,
,findSquares,13,619004,0.0-4.0-4.0-0.3,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",,"","",,non-pretend,"[['1', '1', '1', '0', '0', '1'], ['0', '0', '0', '0', '0', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '1', '0'], ['1', '1', '0', '1', '1', '0'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [5, 3, 4, 4, 4, 1, 1, 0, 0, 2, 0, 4, 5, 5, 0, 1, 3, 5, 1, 1, 3], 'j': [0, 0, 1, 3, 2, 5, 1, 2, 0, 5, 3, 5, 4, 3, 4, 4, 1, 1, 0, 2, 4], 't': [5561.599999964237, 6644.399999976158, 7594.099999964237, 9077.699999988079, 9994.699999988079, 12694.799999952316, 14461, 15311.299999952316, 16978.19999998808, 20145, 21478.399999976158, 23111.19999998808, 23811, 24677.69999998808, 27228.19999998808, 28345.19999998808, 29911.69999998808, 30911.299999952316, 33011.39999997616, 34061.5, 35694.59999996424], 'hit': ['0', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['black', 'black', 'black', 'white', 'white', 'black'], ['white', 'white', 'white', 'unknown', 'white', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'white'], ['white', 'white', 'unknown', 'unknown', 'black', 'unknown'], ['black', 'black', 'white', 'black', 'black', 'white'], ['white', 'white', 'unknown', 'white', 'white', 'unknown']]",21,0,11,,10,
,instructions,14,625316,0.0-4.0-4.0-1.3,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":6310.800000011921}]",6311.5,"","",,"","","","","",,,,,,
,instructions,15,635849,0.0-4.0-5.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":10532}]",10532.5,"","",,"","","","","",,,,,,
,instructions,16,720100,0.0-4.0-6.0-0.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":21765.600000023842},{""""page_index"""":1,""""viewing_time"""":32002.299999952316},{""""page_index"""":2,""""viewing_time"""":3283.2000000476837},{""""page_index"""":3,""""viewing_time"""":27201.099999964237}]",84252.8000000119,"","",,"","","","","",,,,,,
,survey-multi-choice,17,733235,0.0-4.0-6.0-1.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",13132.6000000238,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,,
,survey-html-form,18,766936,0.0-4.0-7.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"",33697.5,"{""""white_count"""":""""5""""}","",,white_card_report,"","","","",,,,,,5
,instructions,19,792917,0.0-4.0-8.0,6851d3836698db9d924a5473,6846616f0d201e81b09fc28c,6851e2bcedb0b53d50ef8072,43,1,TRUE,1,TRUE,Player 43,55,"[{""""page_index"""":0,""""viewing_time"""":25979.80000001192}]",25980.4000000358,"","",,"","","","","",,,,,,
